ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
829795,Mumbai,2015-05-10,2015,46,South Africa,West Indies,Wankhede Stadium,England,bat,N,Bangladesh,Runs,39.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Richard Kettleborough
829793,Adelaide,2015-05-09,2015,45,Sri Lanka,Afghanistan,Eden Gardens,Sri Lanka,bat,N,Bangladesh,Runs,6.0,,Mustafizur Rahman,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Marais Erasmus,Kumar Dharmasena
829791,Manchester,2015-05-09,2015,44,Afghanistan,West Indies,Melbourne Cricket Ground,England,bat,N,England,Wickets,1.0,,Jos Buttler,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Aleem Dar
829789,Mumbai,2015-05-08,2015,43,New Zealand,West Indies,Old Trafford Cricket Ground,England,bat,N,Australia,Wickets,6.0,,Pat Cummins,"Joe Root, Ben Stokes, Jos Buttler","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Paul Reiffel
829787,Sydney,2015-05-07,2015,41,England,Australia,The Oval,India,field,N,Australia,Runs,7.0,,David Warner,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Rod Tucker
829761,Lahore,2015-05-07,2015,42,South Africa,India,Sher-e-Bangla National Stadium,Australia,bat,N,New Zealand,Runs,13.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Marais Erasmus
829785,Adelaide,2015-05-06,2015,40,Pakistan,West Indies,Lord's Cricket Ground,Pakistan,field,N,Pakistan,Runs,138.0,,Babar Azam,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Aleem Dar,Kumar Dharmasena
829783,London,2015-05-05,2015,39,Bangladesh,Australia,Eden Gardens,Pakistan,bat,N,Pakistan,Wickets,5.0,,Shaheen Afridi,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Rod Tucker,Aleem Dar
829781,London,2015-05-04,2015,38,India,England,Melbourne Cricket Ground,New Zealand,field,N,Bangladesh,Runs,35.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Kane Williamson, Trent Boult, Devon Conway",Paul Reiffel,Kumar Dharmasena
829779,Melbourne,2015-05-04,2015,37,South Africa,Australia,Melbourne Cricket Ground,Pakistan,bat,N,Pakistan,Runs,24.0,,Babar Azam,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Chris Gaffaney
829775,Lahore,2015-05-03,2015,35,Pakistan,Afghanistan,Lord's Cricket Ground,Sri Lanka,bat,N,West Indies,Runs,23.0,,Shimron Hetmyer,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Rod Tucker,Marais Erasmus
829777,Mumbai,2015-05-03,2015,36,Afghanistan,Bangladesh,Wankhede Stadium,India,field,N,Sri Lanka,Runs,14.0,,Kusal Mendis,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Aleem Dar
829771,Dhaka,2015-05-02,2015,33,South Africa,England,Gaddafi Stadium,New Zealand,field,N,West Indies,Wickets,7.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Richard Kettleborough,Paul Reiffel
829773,Dhaka,2015-05-02,2015,34,New Zealand,England,Gaddafi Stadium,Sri Lanka,field,N,England,Runs,22.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Paul Reiffel
829769,Ahmedabad,2015-05-01,2015,32,Sri Lanka,West Indies,Lord's Cricket Ground,England,field,N,England,Runs,8.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Aleem Dar,Paul Reiffel
829767,London,2015-05-01,2015,31,West Indies,Sri Lanka,The Oval,Australia,field,N,Sri Lanka,Wickets,9.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Rod Tucker
829723,Mumbai,2015-04-30,2015,30,Sri Lanka,Pakistan,Melbourne Cricket Ground,Australia,field,N,Australia,Wickets,7.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Chris Gaffaney,Aleem Dar
829763,Adelaide,2015-04-29,2015,29,New Zealand,Pakistan,Gaddafi Stadium,Bangladesh,field,,India,NoResults,,,Virat Kohli,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Rod Tucker,Chris Gaffaney
829765,Sydney,2015-04-28,2015,28,South Africa,England,Narendra Modi Stadium,New Zealand,field,N,England,Runs,2.0,,Jos Buttler,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Marais Erasmus
829759,Adelaide,2015-04-27,2015,27,Australia,Bangladesh,Wankhede Stadium,West Indies,field,N,West Indies,Runs,20.0,,Shimron Hetmyer,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Chris Gaffaney,Marais Erasmus
829757,Adelaide,2015-04-26,2015,26,Pakistan,Sri Lanka,Adelaide Oval,India,field,N,India,Wickets,10.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Chris Gaffaney
829753,London,2015-04-25,2015,24,Bangladesh,England,Melbourne Cricket Ground,England,bat,N,England,Runs,97.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Paul Reiffel
829751,London,2015-04-25,2015,23,Sri Lanka,New Zealand,Eden Gardens,South Africa,bat,N,England,Runs,20.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Aleem Dar
829749,Mumbai,2015-04-24,2015,22,England,Australia,Sher-e-Bangla National Stadium,Afghanistan,field,N,Afghanistan,Wickets,9.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Aleem Dar
829747,Dhaka,2015-04-23,2015,21,South Africa,Bangladesh,Sher-e-Bangla National Stadium,South Africa,field,N,South Africa,Runs,37.0,,Kagiso Rabada,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Paul Reiffel,Nitin Menon
829743,Manchester,2015-04-22,2015,19,Afghanistan,Bangladesh,Lord's Cricket Ground,South Africa,field,N,Afghanistan,Runs,16.0,D/L,Rashid Khan,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Kumar Dharmasena
829745,Sydney,2015-04-22,2015,20,South Africa,Afghanistan,The Oval,India,field,N,India,Runs,27.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Chris Gaffaney
829741,Melbourne,2015-04-21,2015,18,Afghanistan,Sri Lanka,Narendra Modi Stadium,Australia,field,Y,South Africa,SuperOver,,,Quinton de Kock,"Pat Cummins, Steve Smith, David Warner","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Richard Kettleborough
829739,Lahore,2015-04-20,2015,17,Bangladesh,England,Eden Gardens,Australia,field,N,Australia,Wickets,6.0,,David Warner,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Rod Tucker
829735,Mumbai,2015-04-19,2015,15,West Indies,Bangladesh,Eden Gardens,New Zealand,bat,N,South Africa,Wickets,8.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Richard Kettleborough
829737,Sydney,2015-04-19,2015,16,England,Australia,The Oval,West Indies,field,N,West Indies,Runs,18.0,,Jason Holder,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Paul Reiffel,Kumar Dharmasena
829731,Adelaide,2015-04-18,2015,13,South Africa,Bangladesh,The Oval,Afghanistan,bat,N,Afghanistan,Runs,4.0,,Rashid Khan,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Marais Erasmus
829733,Sydney,2015-04-18,2015,14,India,Bangladesh,Old Trafford Cricket Ground,South Africa,field,N,Pakistan,Wickets,4.0,,Babar Azam,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Chris Gaffaney
829729,Lahore,2015-04-17,2015,12,Australia,Pakistan,Adelaide Oval,Afghanistan,bat,N,Afghanistan,Wickets,6.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Rod Tucker,Richard Kettleborough
829727,Melbourne,2015-04-16,2015,11,South Africa,West Indies,Lord's Cricket Ground,Afghanistan,field,N,India,Wickets,6.0,,Jasprit Bumrah,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Marais Erasmus
829725,Sydney,2015-04-15,2015,10,West Indies,Sri Lanka,Old Trafford Cricket Ground,Australia,bat,N,West Indies,Wickets,5.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Rod Tucker
829721,Adelaide,2015-04-14,2015,9,Bangladesh,Pakistan,Sher-e-Bangla National Stadium,England,bat,N,England,Wickets,7.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Kumar Dharmasena,Aleem Dar
829719,Ahmedabad,2015-04-13,2015,8,West Indies,Pakistan,Melbourne Cricket Ground,Sri Lanka,field,N,Sri Lanka,Wickets,8.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Chris Gaffaney
829717,Melbourne,2015-04-12,2015,7,India,Bangladesh,Sher-e-Bangla National Stadium,South Africa,field,N,New Zealand,Runs,18.0,,Kane Williamson,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Chris Gaffaney
829715,Sydney,2015-04-12,2015,6,Sri Lanka,Afghanistan,Melbourne Cricket Ground,England,field,N,India,Wickets,3.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Marais Erasmus
829713,Manchester,2015-04-11,2015,5,Afghanistan,India,Gaddafi Stadium,New Zealand,field,N,Afghanistan,Wickets,3.0,,Rahmanullah Gurbaz,"Kane Williamson, Trent Boult, Devon Conway","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Kumar Dharmasena,Rod Tucker
829711,Melbourne,2015-04-11,2015,4,Sri Lanka,Pakistan,Eden Gardens,England,bat,N,England,Runs,45.0,,Joe Root,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Paul Reiffel
829709,Sydney,2015-04-10,2015,3,Australia,Sri Lanka,Old Trafford Cricket Ground,Australia,field,N,Afghanistan,Runs,26.0,,Rashid Khan,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Aleem Dar,Rod Tucker
829707,Dhaka,2015-04-09,2015,2,Afghanistan,South Africa,The Oval,Australia,field,N,India,Runs,1.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Chris Gaffaney,Richard Kettleborough
829705,Melbourne,2015-04-08,2015,1,Pakistan,Bangladesh,Wankhede Stadium,India,field,N,Bangladesh,Wickets,7.0,,Mustafizur Rahman,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Nitin Menon
734049,Kolkata,2014-06-01,2014,Final,Bangladesh,West Indies,Old Trafford Cricket Ground,Pakistan,field,N,Pakistan,Wickets,3.0,,Shaheen Afridi,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Rod Tucker,Chris Gaffaney
734047,Manchester,2014-05-30,2014,Qualifier 2,Sri Lanka,South Africa,Wankhede Stadium,Australia,field,N,England,Runs,24.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Rod Tucker
734045,London,2014-05-28,2014,Eliminator,Sri Lanka,England,Wankhede Stadium,Afghanistan,field,N,India,Wickets,7.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Nitin Menon,Marais Erasmus
734043,Kolkata,2014-05-27,2014,Qualifier 1,Australia,Pakistan,Lord's Cricket Ground,England,field,N,England,Runs,28.0,,Ben Stokes,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Nitin Menon
734041,London,2014-05-25,2014,56,India,South Africa,The Oval,Australia,field,N,Australia,Wickets,5.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Richard Kettleborough,Paul Reiffel
734039,Dhaka,2014-05-25,2014,55,New Zealand,India,Sher-e-Bangla National Stadium,Afghanistan,field,N,West Indies,Wickets,7.0,,Jason Holder,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Marais Erasmus
734035,Manchester,2014-05-24,2014,53,Afghanistan,India,The Oval,Sri Lanka,field,N,Sri Lanka,Wickets,8.0,,Wanindu Hasaranga,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Marais Erasmus
734037,Adelaide,2014-05-24,2014,54,Bangladesh,Sri Lanka,Eden Gardens,Bangladesh,field,N,Bangladesh,Wickets,4.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Paul Reiffel,Aleem Dar
734031,London,2014-05-23,2014,51,South Africa,Afghanistan,Eden Gardens,South Africa,field,N,Australia,Runs,15.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Rod Tucker
734033,Sydney,2014-05-23,2014,52,Bangladesh,New Zealand,Wankhede Stadium,West Indies,field,N,Afghanistan,Runs,16.0,,Rahmanullah Gurbaz,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Richard Kettleborough
734027,Dhaka,2014-05-22,2014,49,Bangladesh,England,Narendra Modi Stadium,Bangladesh,field,N,South Africa,Runs,30.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Marais Erasmus,Paul Reiffel
734029,Mumbai,2014-05-22,2014,50,England,West Indies,Narendra Modi Stadium,India,field,N,England,Wickets,6.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Nitin Menon
734025,Mumbai,2014-05-21,2014,48,South Africa,India,Wankhede Stadium,New Zealand,field,N,Afghanistan,Wickets,7.0,,Mohammad Nabi,"Kane Williamson, Trent Boult, Devon Conway","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Nitin Menon,Chris Gaffaney
734023,Kolkata,2014-05-20,2014,47,Afghanistan,England,The Oval,Pakistan,field,N,Pakistan,Wickets,8.0,,Shaheen Afridi,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Rod Tucker,Chris Gaffaney
734021,Lahore,2014-05-20,2014,46,New Zealand,West Indies,Gaddafi Stadium,Australia,bat,N,Australia,Wickets,7.0,,Steve Smith,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Rod Tucker
734019,Manchester,2014-05-19,2014,45,England,Sri Lanka,Adelaide Oval,South Africa,field,N,South Africa,Wickets,4.0,,Kagiso Rabada,"Pat Cummins, Steve Smith, David Warner","Quinton de Kock, Kagiso Rabada, Aiden Markram",Marais Erasmus,Paul Reiffel
734017,Manchester,2014-05-19,2014,44,India,New Zealand,Narendra Modi Stadium,England,bat,N,New Zealand,Runs,25.0,,Devon Conway,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Marais Erasmus,Rod Tucker
734013,Adelaide,2014-05-18,2014,42,South Africa,Sri Lanka,Eden Gardens,India,bat,N,India,Wickets,5.0,,Virat Kohli,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Rod Tucker
734015,Sydney,2014-05-18,2014,43,Bangladesh,Afghanistan,The Oval,Afghanistan,bat,N,Afghanistan,Wickets,7.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Chris Gaffaney
734011,Manchester,2014-05-15,2014,41,Australia,England,Lord's Cricket Ground,South Africa,field,N,England,Runs,62.0,,Ben Stokes,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Chris Gaffaney
734009,Melbourne,2014-05-14,2014,40,New Zealand,Afghanistan,Adelaide Oval,West Indies,field,N,West Indies,Wickets,6.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Aleem Dar,Paul Reiffel
734007,Manchester,2014-05-14,2014,39,Afghanistan,Australia,Lord's Cricket Ground,India,field,N,India,Wickets,6.0,,Virat Kohli,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Rod Tucker
734005,Kolkata,2014-05-13,2014,38,Bangladesh,West Indies,Wankhede Stadium,New Zealand,field,N,West Indies,Runs,16.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Richard Kettleborough,Aleem Dar
734003,Sydney,2014-05-13,2014,37,England,Pakistan,Narendra Modi Stadium,England,bat,N,England,Wickets,5.0,,Ben Stokes,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Nitin Menon
734001,Manchester,2014-05-12,2014,36,Australia,New Zealand,Sher-e-Bangla National Stadium,England,bat,N,England,Wickets,7.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Paul Reiffel,Richard Kettleborough
733997,Adelaide,2014-05-11,2014,34,Australia,Afghanistan,Lord's Cricket Ground,New Zealand,field,N,New Zealand,Wickets,9.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Marais Erasmus
733999,Lahore,2014-05-11,2014,35,Australia,Pakistan,Old Trafford Cricket Ground,Afghanistan,bat,N,South Africa,Wickets,5.0,,Quinton de Kock,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Paul Reiffel
733995,Sydney,2014-05-10,2014,33,Bangladesh,Sri Lanka,Narendra Modi Stadium,West Indies,field,N,West Indies,Wickets,4.0,,Jason Holder,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Rod Tucker
733993,Dhaka,2014-05-10,2014,32,West Indies,South Africa,Gaddafi Stadium,New Zealand,field,N,South Africa,Wickets,8.0,D/L,Quinton de Kock,"Kane Williamson, Trent Boult, Devon Conway","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Rod Tucker
733991,London,2014-05-09,2014,31,Bangladesh,England,Gaddafi Stadium,West Indies,field,N,West Indies,Runs,32.0,,Nicholas Pooran,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Nitin Menon
733989,London,2014-05-08,2014,30,Afghanistan,New Zealand,Melbourne Cricket Ground,Pakistan,field,N,West Indies,Runs,32.0,,Jason Holder,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Marais Erasmus,Aleem Dar
733985,Ahmedabad,2014-05-07,2014,28,Pakistan,Australia,Eden Gardens,Bangladesh,bat,N,Bangladesh,Wickets,8.0,,Mustafizur Rahman,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Marais Erasmus
733987,Lahore,2014-05-07,2014,29,Bangladesh,West Indies,Eden Gardens,India,field,N,Afghanistan,Runs,44.0,,Rahmanullah Gurbaz,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Kumar Dharmasena
733983,Adelaide,2014-05-06,2014,27,Australia,England,Eden Gardens,Pakistan,field,N,Australia,Runs,19.0,,Steve Smith,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Richard Kettleborough
733981,Sydney,2014-05-05,2014,26,England,West Indies,The Oval,Pakistan,field,N,Pakistan,Wickets,8.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Nitin Menon
733979,London,2014-05-05,2014,25,Pakistan,England,Sher-e-Bangla National Stadium,South Africa,field,N,India,Runs,10.0,,Rohit Sharma,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Marais Erasmus
733977,Sydney,2014-05-04,2014,24,New Zealand,Bangladesh,Melbourne Cricket Ground,India,field,N,Australia,Wickets,4.0,,Pat Cummins,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Marais Erasmus,Kumar Dharmasena
733975,Mumbai,2014-05-03,2014,23,West Indies,Australia,Old Trafford Cricket Ground,New Zealand,field,N,New Zealand,Wickets,7.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Marais Erasmus
733973,Sydney,2014-05-03,2014,22,Australia,New Zealand,Lord's Cricket Ground,New Zealand,bat,N,India,Wickets,5.0,,Jasprit Bumrah,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Marais Erasmus
733971,Kolkata,2014-05-02,2014,21,Sri Lanka,West Indies,Old Trafford Cricket Ground,New Zealand,bat,N,West Indies,Runs,34.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Kane Williamson, Trent Boult, Devon Conway",Paul Reiffel,Kumar Dharmasena
729317,Melbourne,2014-04-30,2014,20,Afghanistan,West Indies,Melbourne Cricket Ground,England,field,N,India,Runs,15.0,,Virat Kohli,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Nitin Menon
729315,Dhaka,2014-04-29,2014,19,India,New Zealand,Gaddafi Stadium,Australia,bat,Y,Australia,SuperOver,,,David Warner,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Chris Gaffaney,Aleem Dar
729313,Lahore,2014-04-28,2014,18,India,Afghanistan,Gaddafi Stadium,Sri Lanka,field,N,India,Wickets,5.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Chris Gaffaney,Rod Tucker
729311,Mumbai,2014-04-27,2014,17,New Zealand,Pakistan,Wankhede Stadium,England,bat,N,England,Wickets,5.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Nitin Menon
729309,Melbourne,2014-04-27,2014,16,Pakistan,England,Sher-e-Bangla National Stadium,Sri Lanka,bat,N,Sri Lanka,Wickets,6.0,,Wanindu Hasaranga,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Marais Erasmus
729307,Ahmedabad,2014-04-26,2014,15,South Africa,Pakistan,Wankhede Stadium,Sri Lanka,field,N,India,Runs,23.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Paul Reiffel,Aleem Dar
729305,London,2014-04-26,2014,14,Australia,Bangladesh,Old Trafford Cricket Ground,Afghanistan,field,N,England,Wickets,6.0,,Ben Stokes,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Richard Kettleborough
729301,Kolkata,2014-04-25,2014,12,Bangladesh,New Zealand,The Oval,England,bat,N,Australia,Runs,4.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Paul Reiffel
729303,Lahore,2014-04-25,2014,13,South Africa,India,Gaddafi Stadium,England,bat,N,England,Wickets,7.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Marais Erasmus,Kumar Dharmasena
729299,Ahmedabad,2014-04-24,2014,11,South Africa,West Indies,Old Trafford Cricket Ground,India,field,N,Bangladesh,Runs,2.0,,Shakib Al Hasan,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Chris Gaffaney
